159341	18:04:56.669	00:02:39.341	2521	-1024	-768	0,3633252	0,8476003	-1	-1	4	-1024	-768	0,3633252	0,8476003	-1	-1	4		0	0						009palT1a.PNG	0	1024	768	0	0				0	Content		0	0	159341066	530966039
159404	18:04:56.732	00:02:39.404	2522	-1024	-768	-1	-1	-1	-1	4	-1024	-768	-1	-1	-1	-1	4		0	0						009palT1a.PNG	0	1024	768	0	0				0	Content		0	0	159404285	531029258
159467	18:04:56.795	00:02:39.467	2523	-1024	-768	-1	-1	-1	-1	4	-1024	-768	-1	-1	-1	-1	4		0	0						009palT1a.PNG	0	1024	768	0	0				0	Content		0	0	159467460	531092433
159531	18:04:56.859	00:02:39.530	2524	589,8447	151,5137	0,5974998	0,8048916	721,0979	6,210396	0	698,9149	195,8287	0,3644957	0,8485656	721,0979	6,197122	0	176	644	174						009palT1a.PNG	0	1024	768	0	0	644	174	63	425	007primero		644	174	159530701	531155674
159594	18:04:56.922	00:02:39.593	2525	-1024	-768	-1	-1	-1	-1	4	-1024	-768	-1	-1	-1	-1	4		0	0						009palT1a.PNG	0	1024	768	0	0				0	Content		0	0	159593708	531218681
159657	18:04:56.985	00:02:39.657	2526	-1024	-768	-1	-1	-1	-1	4	-1024	-768	-1	-1	-1	-1	4		0	0						009palT1a.PNG	0	1024	768	0	0				0	Content		0	0	159657076	531282049
159720	18:04:57.048	00:02:39.720	2527	-1024	-768	-1	-1	-1	-1	4	-1024	-768	-1	-1	-1	-1	4		0	0						009palT1a.PNG	0	1024	768	0	0				0	Content		0	0	159720352	531345325
159783	18:04:57.111	00:02:39.783	2528	-1024	-768	-1	-1	-1	-1	4	-1024	-768	-1	-1	-1	-1	4		0	0						009palT1a.PNG	0	1024	768	0	0				0	Content		0	0	159783455	531408428
159847	18:04:57.175	00:02:39.846	2529	-1024	-768	0,3589774	0,8422176	-1	-1	4	-1024	-768	0,3589774	0,8422176	-1	-1	4		0	0						009palT1a.PNG	0	1024	768	0	0				0	Content		0	0	159846579	531471552
159910	18:04:57.238	00:02:39.909	2530	-1024	-768	-1	-1	-1	-1	4	-1024	-768	-1	-1	-1	-1	4		0	0						009palT1a.PNG	0	1024	768	0	0				0	Content		0	0	159909832	531534805
159973	18:04:57.301	00:02:39.972	2531	-1024	-768	-1	-1	-1	-1	4	-1024	-768	-1	-1	-1	-1	4		0	0						009palT1a.PNG	0	1024	768	0	0				0	Content		0	0	159972953	531597926
160036	18:04:57.364	00:02:40.036	2532	755,1533	152,1183	0,5903953	0,7951474	722,9437	6,32006	0	857,4781	183,0414	0,3580086	0,8419189	722,9437	6,291568	0	177	806	168						009palT1a.PNG	0	1024	768	0	0	806	168	63	404, 427	010luna, 009luna		806	168	160036159	531661132
160099	18:04:57.427	00:02:40.099	2533	-1024	-768	-1	-1	-1	-1	4	-1024	-768	-1	-1	-1	-1	4		0	0						009palT1a.PNG	0	1024	768	0	0				0	Content		0	0	160099364	531724337
160163	18:04:57.491	00:02:40.162	2534	-1024	-768	-1	-1	-1	-1	4	-1024	-768	-1	-1	-1	-1	4		0	0						009palT1a.PNG	0	1024	768	0	0				0	Content		0	0	160162635	531787608
160226	18:04:57.554	00:02:40.225	2535	-1024	-768	-1	-1	-1	-1	4	-1024	-768	-1	-1	-1	-1	4		0	0						009palT1a.PNG	0	1024	768	0	0				0	Content		0	0	160225692	531850665
160289	18:04:57.617	00:02:40.289	2536	-1024	-768	-1	-1	-1	-1	4	-1024	-768	-1	-1	-1	-1	4		0	0						009palT1a.PNG	0	1024	768	0	0				0	Content		0	0	160289006	531913979
160352	18:04:57.680	00:02:40.352	2537	-1024	-768	0,3588132	0,8404906	-1	-1	4	-1024	-768	0,3588132	0,8404906	-1	-1	4		0	0						009palT1a.PNG	0	1024	768	0	0				0	Content		0	0	160352069	531977042
160415	18:04:57.743	00:02:40.415	2538	-1024	-768	-1	-1	-1	-1	4	-1024	-768	-1	-1	-1	-1	4		0	0						009palT1a.PNG	0	1024	768	0	0				0	Content		0	0	160415283	532040256
160479	18:04:57.807	00:02:40.478	2539	-1024	-768	-1	-1	-1	-1	4	-1024	-768	-1	-1	-1	-1	4		0	0						009palT1a.PNG	0	1024	768	0	0				0	Content		0	0	160478539	532103512
160542	18:04:57.870	00:02:40.541	2540	76,27576	318,3604	0,6001976	0,7979462	722,2719	6,253722	0	180,879	347,1856	0,3681824	0,8417626	722,2719	6,260686	0	178	129	333						009palT1a.PNG	0	1024	768	0	0	129	333	63	419	011cena		129	333	160541747	532166720
160605	18:04:57.933	00:02:40.604	2541	-1024	-768	-1	-1	-1	-1	4	-1024	-768	-1	-1	-1	-1	4		0	0						009palT1a.PNG	0	1024	768	0	0				0	Content		0	0	160604776	532229749
160668	18:04:57.996	00:02:40.667	2542	-1024	-768	-1	-1	-1	-1	4	-1024	-768	-1	-1	-1	-1	4		0	0						009palT1a.PNG	0	1024	768	0	0				0	Content		0	0	160667865	532292838
160731	18:04:58.059	00:02:40.731	2543	-1024	-768	-1	-1	-1	-1	4	-1024	-768	-1	-1	-1	-1	4		0	0						009palT1a.PNG	0	1024	768	0	0				0	Content		0	0	160731245	532356218
160794	18:04:58.122	00:02:40.794	2544	-1024	-768	-1	-1	-1	-1	4	-1024	-768	-1	-1	-1	-1	4		0	0						009palT1a.PNG	0	1024	768	0	0				0	Content		0	0	160794298	532419271
160858	18:04:58.186	00:02:40.857	2545	-1024	-768	0,3695823	0,8388124	-1	-1	4	-1024	-768	0,3695823	0,8388124	-1	-1	4		0	0						009palT1a.PNG	0	1024	768	0	0				0	Content		0	0	160857560	532482533
160921	18:04:58.249	00:02:40.920	2546	-1024	-768	-1	-1	-1	-1	4	-1024	-768	-1	-1	-1	-1	4		0	0						009palT1a.PNG	0	1024	768	0	0				0	Content		0	0	160920697	532545670
160984	18:04:58.312	00:02:40.983	2547	-1024	-768	-1	-1	-1	-1	4	-1024	-768	-1	-1	-1	-1	4		0	0						009palT1a.PNG	0	1024	768	0	0				0	Content		0	0	160983932	532608905
161047	18:04:58.375	00:02:41.047	2548	115,4186	323,2232	0,6010791	0,794211	727,2966	6,05255	0	193,5194	369,0379	0,3685082	0,8380271	727,2966	6,273461	0	179	154	346						009palT1a.PNG	0	1024	768	0	0	154	346	63	419	011cena		154	346	161047027	532672000
161110	18:04:58.438	00:02:41.110	2549	-1024	-768	-1	-1	-1	-1	4	-1024	-768	-1	-1	-1	-1	4		0	0						009palT1a.PNG	0	1024	768	0	0				0	Content		0	0	161110251	532735224
161173	18:04:58.501	00:02:41.173	2550	-1024	-768	-1	-1	-1	-1	4	-1024	-768	-1	-1	-1	-1	4		0	0						009palT1a.PNG	0	1024	768	0	0				0	Content		0	0	161173430	532798403
